date,temperature,humidity,luminosity
2019-11-27 16:55:24.446,23.2,34.0,273
2019-11-27 16:55:22.169,23.2,34.0,273
2019-11-27 16:55:19.892,23.3,34.1,273
2019-11-27 16:55:17.615,23.3,34.1,271
2019-11-27 16:55:15.337,23.3,34.1,271
2019-11-27 16:55:13.061,23.3,34.2,269
2019-11-27 16:55:10.782,23.3,34.2,271
2019-11-27 16:55:08.506,23.3,34.2,269
2019-11-27 16:55:06.227,23.3,34.2,269
2019-11-27 16:55:03.950,23.2,34.1,271
2019-11-27 16:55:01.673,23.3,34.2,269
2019-11-27 16:54:59.396,23.3,34.2,269
2019-11-27 16:54:57.118,23.3,34.2,271
2019-11-27 16:54:54.840,23.2,34.1,275
2019-11-27 16:54:52.564,23.2,34.1,271
2019-11-27 16:54:50.282,23.2,34.1,271
2019-11-27 16:54:48.004,23.2,34.1,271
2019-11-27 16:54:45.727,23.2,34.1,271
2019-11-27 16:54:43.449,23.2,34.1,269
2019-11-27 16:54:41.172,23.2,34.2,267
2019-11-27 16:54:38.895,23.2,34.2,269
2019-11-27 16:54:36.618,23.2,34.2,269
2019-11-27 16:54:34.340,23.2,34.2,267
2019-11-27 16:54:32.063,23.3,34.3,267
2019-11-27 16:54:29.785,23.2,34.3,267
2019-11-27 16:54:27.508,23.3,34.3,267
2019-11-27 16:54:25.231,23.2,34.3,263
2019-11-27 16:54:22.954,23.3,34.3,263
2019-11-27 16:54:20.676,23.2,34.3,265
2019-11-27 16:54:18.399,23.2,34.3,267
2019-11-27 16:54:16.121,23.2,34.2,265
2019-11-27 16:54:13.844,23.2,34.3,267
2019-11-27 16:54:11.567,23.2,34.3,265
2019-11-27 16:54:09.289,23.2,34.3,265
2019-11-27 16:54:07.012,23.2,34.3,265
2019-11-27 16:54:04.734,23.2,34.2,263
2019-11-27 16:54:02.457,23.2,34.2,261
2019-11-27 16:54:00.180,23.2,34.2,263
2019-11-27 16:53:57.898,23.2,34.2,261
2019-11-27 16:53:55.621,23.2,34.2,261
2019-11-27 16:53:53.344,23.2,34.2,263
2019-11-27 16:53:51.066,23.2,34.2,263
2019-11-27 16:53:48.789,23.2,34.2,263
2019-11-27 16:53:46.511,23.2,34.2,261
2019-11-27 16:53:44.234,23.2,34.1,261
2019-11-27 16:53:41.957,23.2,34.1,261
2019-11-27 16:53:39.679,23.2,34.1,267
2019-11-27 16:53:37.402,23.2,34.1,263
2019-11-27 16:53:35.124,23.2,34.1,260
2019-11-27 16:53:32.847,23.2,34.1,269
2019-11-27 16:53:30.570,23.2,34.1,271
2019-11-27 16:53:28.292,23.2,34.1,271
2019-11-27 16:53:26.015,23.2,34.1,271
2019-11-27 16:53:23.738,23.2,34.1,265
2019-11-27 16:53:21.461,23.2,34.1,265
2019-11-27 16:53:19.179,23.2,34.1,265
2019-11-27 16:53:16.902,23.2,34.1,265
2019-11-27 16:53:14.625,23.2,34.0,265
2019-11-27 16:53:12.347,23.2,34.0,265
2019-11-27 16:53:10.070,23.2,34.1,265
2019-11-27 16:53:07.793,23.2,34.0,263
2019-11-27 16:53:05.515,23.2,34.1,265
2019-11-27 16:53:03.238,23.2,34.0,265
2019-11-27 16:53:00.960,23.2,34.0,265
2019-11-27 16:52:58.683,23.2,34.1,265
2019-11-27 16:52:56.406,23.2,34.0,271
2019-11-27 16:52:54.128,23.2,34.1,273
2019-11-27 16:52:51.850,23.2,34.0,273
2019-11-27 16:52:49.574,23.2,34.1,273
2019-11-27 16:52:47.297,23.2,34.1,273
2019-11-27 16:52:45.018,23.2,34.1,267
2019-11-27 16:52:42.742,23.2,34.1,265
2019-11-27 16:52:40.464,23.2,34.1,265
2019-11-27 16:52:38.187,23.3,34.2,267
2019-11-27 16:52:35.910,23.2,34.1,269
2019-11-27 16:52:33.631,23.2,34.1,267
2019-11-27 16:52:31.350,23.3,34.2,265
2019-11-27 16:52:29.072,23.3,34.2,267
2019-11-27 16:52:26.794,23.3,34.2,265
2019-11-27 16:52:24.517,23.2,34.1,265
2019-11-27 16:52:22.240,23.2,34.1,267
2019-11-27 16:52:19.963,23.3,34.2,267
2019-11-27 16:52:17.685,23.3,34.2,267
2019-11-27 16:52:15.408,23.3,34.2,265
2019-11-27 16:52:13.131,23.3,34.1,261
2019-11-27 16:52:10.854,23.3,34.1,261
2019-11-27 16:52:08.576,23.2,34.1,263
2019-11-27 16:52:06.299,23.2,34.1,267
2019-11-27 16:52:04.022,23.3,34.2,267
2019-11-27 16:52:01.744,23.3,34.2,267
2019-11-27 16:51:59.467,23.2,34.1,267
2019-11-27 16:51:57.189,23.2,34.1,269
2019-11-27 16:51:54.913,23.2,34.1,269
2019-11-27 16:51:52.634,23.3,34.2,267
2019-11-27 16:51:50.357,23.3,34.2,267
2019-11-27 16:51:48.080,23.2,34.1,267
2019-11-27 16:51:45.802,23.2,34.1,273
2019-11-27 16:51:43.525,23.3,34.2,271
2019-11-27 16:51:41.248,23.2,34.2,271
2019-11-27 16:51:38.970,23.3,34.2,273
2019-11-27 16:51:36.693,23.3,34.2,271
2019-11-27 16:51:34.416,23.3,34.2,271
2019-11-27 16:51:32.134,23.3,34.2,273
2019-11-27 16:51:29.857,23.2,34.1,273
2019-11-27 16:51:27.579,23.3,34.2,273
2019-11-27 16:51:25.301,23.3,34.2,273
2019-11-27 16:51:23.024,23.3,34.2,271
2019-11-27 16:51:20.748,23.2,34.1,271
2019-11-27 16:51:18.470,23.2,34.1,265
2019-11-27 16:51:16.192,23.3,34.2,265
2019-11-27 16:51:13.915,23.2,34.1,265
2019-11-27 16:51:11.638,23.3,34.2,263
2019-11-27 16:51:09.360,23.3,34.2,265
2019-11-27 16:51:07.082,23.3,34.2,265
2019-11-27 16:51:04.806,23.2,34.1,265
2019-11-27 16:51:02.529,23.3,34.2,265
2019-11-27 16:51:00.251,23.3,34.2,267
2019-11-27 16:50:57.974,23.2,34.1,265
2019-11-27 16:50:55.697,23.2,34.1,265
2019-11-27 16:50:53.418,23.2,34.1,265
2019-11-27 16:50:51.141,23.2,34.1,267
2019-11-27 16:50:48.864,23.2,34.0,265
2019-11-27 16:50:46.587,23.2,34.0,265
2019-11-27 16:50:44.309,23.2,34.0,267
2019-11-27 16:50:42.032,23.2,34.0,267
2019-11-27 16:50:39.755,23.2,33.9,265
2019-11-27 16:50:37.479,23.2,33.9,265
2019-11-27 16:50:35.200,23.2,33.9,267
2019-11-27 16:50:32.923,23.2,33.9,265
2019-11-27 16:50:30.643,23.2,33.8,265
2019-11-27 16:50:28.364,23.2,33.8,263
2019-11-27 16:50:26.087,23.2,33.8,267
2019-11-27 16:50:23.810,23.2,33.8,265
2019-11-27 16:50:21.532,23.2,33.8,265
2019-11-27 16:50:19.256,23.2,33.7,267
2019-11-27 16:50:16.978,23.2,33.7,265
2019-11-27 16:50:14.701,23.2,33.7,265
2019-11-27 16:50:12.424,23.2,33.7,265
2019-11-27 16:50:10.145,23.2,33.7,269
2019-11-27 16:50:07.869,23.1,33.6,265
2019-11-27 16:50:05.591,23.2,33.6,267
2019-11-27 16:50:03.314,23.2,33.6,267
2019-11-27 16:50:01.037,23.2,33.6,267
2019-11-27 16:49:58.759,23.2,33.5,265
2019-11-27 16:49:56.482,23.2,33.5,265
2019-11-27 16:49:54.204,23.2,33.5,267
2019-11-27 16:49:51.927,23.2,33.5,267
2019-11-27 16:49:49.650,23.2,33.5,267
2019-11-27 16:49:47.373,23.3,33.5,267
2019-11-27 16:49:45.095,23.2,33.5,267
2019-11-27 16:49:42.817,23.3,33.5,267
2019-11-27 16:49:40.540,23.2,33.5,265
2019-11-27 16:49:38.263,23.2,33.5,267
2019-11-27 16:49:35.985,23.3,33.6,267
2019-11-27 16:49:33.708,23.3,33.6,265
2019-11-27 16:49:31.431,23.3,33.6,265
2019-11-27 16:49:29.149,23.3,33.6,265
2019-11-27 16:49:26.872,23.3,33.7,265
2019-11-27 16:49:24.594,23.3,33.7,265
2019-11-27 16:49:22.317,23.3,33.8,267
2019-11-27 16:49:20.040,23.3,33.9,267
2019-11-27 16:49:17.762,23.3,33.9,267
2019-11-27 16:49:15.485,23.3,34.0,267
2019-11-27 16:49:13.208,23.3,34.1,267
2019-11-27 16:49:10.930,23.3,34.1,267
2019-11-27 16:49:08.653,23.3,34.2,267
2019-11-27 16:49:06.375,23.3,34.3,267
2019-11-27 16:49:04.098,23.3,34.3,267
2019-11-27 16:49:01.821,23.3,34.4,267
2019-11-27 16:48:59.544,23.3,34.4,267
2019-11-27 16:48:57.266,23.3,34.3,267
2019-11-27 16:48:54.989,23.3,34.2,267
2019-11-27 16:48:52.711,23.3,34.1,267
2019-11-27 16:48:50.434,23.3,33.9,267
2019-11-27 16:48:48.156,23.2,33.8,267
2019-11-27 16:48:45.880,23.3,33.8,267
2019-11-27 16:48:43.602,23.2,33.7,265
2019-11-27 16:48:41.326,23.3,33.7,261
2019-11-27 16:48:39.043,23.2,33.6,235
2019-11-27 16:48:36.766,23.3,33.7,237
2019-11-27 16:48:34.490,23.2,33.6,258
2019-11-27 16:48:32.211,23.3,33.7,152
2019-11-27 16:48:29.934,23.3,33.7,149
2019-11-27 16:48:27.656,23.3,33.7,161
2019-11-27 16:48:25.379,23.2,33.7,180
2019-11-27 16:48:23.102,23.2,33.7,185
2019-11-27 16:48:20.825,23.2,33.7,242
2019-11-27 16:48:18.548,23.2,33.7,271
2019-11-27 16:48:16.269,23.2,33.7,271
2019-11-27 16:48:13.992,23.2,33.8,273
2019-11-27 16:48:11.715,23.2,33.8,271
2019-11-27 16:48:09.438,23.2,33.8,275
2019-11-27 16:48:07.160,23.2,33.8,275
2019-11-27 16:48:04.883,23.2,33.7,273
2019-11-27 16:48:02.605,23.2,33.8,273
2019-11-27 16:48:00.328,23.2,33.8,269
2019-11-27 16:47:58.051,23.2,33.8,273
2019-11-27 16:47:55.773,23.2,33.8,277
2019-11-27 16:47:53.496,23.2,33.8,277
2019-11-27 16:47:51.218,23.2,33.8,277
2019-11-27 16:47:48.941,23.2,33.8,280
2019-11-27 16:47:46.664,23.2,33.8,277
2019-11-27 16:47:44.387,23.2,33.8,277
2019-11-27 16:47:42.106,23.2,33.8,277
2019-11-27 16:47:39.827,23.2,33.9,277
2019-11-27 16:47:37.550,23.2,33.9,273
2019-11-27 16:47:35.273,23.2,33.9,275
2019-11-27 16:47:32.995,23.2,33.9,275
2019-11-27 16:47:30.717,23.2,33.9,275
2019-11-27 16:47:28.441,23.2,33.9,271
2019-11-27 16:47:26.163,23.2,33.9,273
2019-11-27 16:47:23.886,23.2,33.9,273
2019-11-27 16:47:21.607,23.2,33.9,273
2019-11-27 16:47:19.330,23.2,33.9,273
2019-11-27 16:47:17.053,23.2,33.9,273
2019-11-27 16:47:14.776,23.2,33.9,273
2019-11-27 16:47:12.499,23.2,33.9,275
2019-11-27 16:47:10.221,23.2,33.9,288
2019-11-27 16:47:07.944,23.3,33.9,288
2019-11-27 16:47:05.667,23.3,33.9,286
2019-11-27 16:47:03.389,23.3,33.9,288
2019-11-27 16:47:01.112,23.3,33.9,288
2019-11-27 16:46:58.834,23.3,33.9,288
2019-11-27 16:46:56.557,23.3,33.9,288
2019-11-27 16:46:54.275,23.3,33.9,286
2019-11-27 16:46:51.998,23.2,33.8,288
2019-11-27 16:46:49.720,23.3,33.9,288
2019-11-27 16:46:47.443,23.3,33.9,286
2019-11-27 16:46:45.166,23.3,33.9,286
2019-11-27 16:46:42.889,23.3,33.9,288
2019-11-27 16:46:40.611,23.3,33.8,293
2019-11-27 16:46:38.334,23.3,33.8,293
2019-11-27 16:46:36.057,23.2,33.7,288
2019-11-27 16:46:33.780,23.3,33.8,293
2019-11-27 16:46:31.502,23.3,33.7,293
2019-11-27 16:46:29.225,23.3,33.7,293
2019-11-27 16:46:26.948,23.3,33.7,288
2019-11-27 16:46:24.670,23.3,33.6,293
2019-11-27 16:46:22.394,23.3,33.6,293
2019-11-27 16:46:20.116,23.3,33.5,288
2019-11-27 16:46:17.839,23.3,33.5,293
2019-11-27 16:46:15.561,23.3,33.4,293
2019-11-27 16:46:13.284,23.3,33.4,293
2019-11-27 16:46:11.003,23.3,33.3,291
2019-11-27 16:46:08.725,23.3,33.3,291
2019-11-27 16:46:06.448,23.3,33.3,293
2019-11-27 16:46:04.171,23.3,33.3,293
2019-11-27 16:46:01.893,23.3,33.3,293
2019-11-27 16:45:59.616,23.3,33.3,295
2019-11-27 16:45:57.339,23.3,33.3,293
2019-11-27 16:45:55.061,23.3,33.3,293
2019-11-27 16:45:52.783,23.3,33.3,293
2019-11-27 16:45:50.507,23.3,33.3,291
2019-11-27 16:45:48.229,23.3,33.3,293
2019-11-27 16:45:45.951,23.3,33.3,293
2019-11-27 16:45:43.674,23.3,33.3,293
2019-11-27 16:45:41.397,23.3,33.3,291
2019-11-27 16:45:39.119,23.3,33.3,293
2019-11-27 16:45:36.842,23.3,33.3,293
2019-11-27 16:45:34.561,23.3,33.3,293
2019-11-27 16:45:32.282,23.3,33.3,293
2019-11-27 16:45:30.005,23.3,33.3,291
2019-11-27 16:45:27.728,23.4,33.4,295
2019-11-27 16:45:25.450,23.4,33.4,295
2019-11-27 16:45:23.173,23.3,33.4,291
2019-11-27 16:45:20.895,23.4,33.5,293
2019-11-27 16:45:18.618,23.4,33.5,293
2019-11-27 16:45:16.340,23.4,33.6,293
2019-11-27 16:45:14.063,23.3,33.5,293
2019-11-27 16:45:11.786,23.4,33.6,293
2019-11-27 16:45:09.509,23.4,33.7,293
2019-11-27 16:45:07.232,23.3,33.7,291
2019-11-27 16:45:04.954,23.3,33.8,288
2019-11-27 16:45:02.677,23.4,33.9,293
2019-11-27 16:45:00.399,23.3,33.8,293
2019-11-27 16:44:58.123,23.3,33.8,291
2019-11-27 16:44:55.845,23.3,33.8,295
2019-11-27 16:44:53.563,23.4,33.9,293
2019-11-27 16:44:51.286,23.3,33.9,291
2019-11-27 16:44:49.009,23.3,33.9,258
2019-11-27 16:44:46.730,23.3,33.9,291
2019-11-27 16:44:44.454,23.3,33.9,271
2019-11-27 16:44:42.176,23.3,34.0,293
2019-11-27 16:44:39.899,23.3,34.0,291
2019-11-27 16:44:37.622,23.3,34.0,293
2019-11-27 16:44:35.344,23.3,33.9,293
2019-11-27 16:44:33.067,23.3,33.8,293
2019-11-27 16:44:30.791,23.3,33.7,293
2019-11-27 16:44:28.513,23.3,33.7,284
2019-11-27 16:44:26.235,23.3,33.7,293
2019-11-27 16:44:23.959,23.3,33.6,284
2019-11-27 16:44:21.680,23.3,33.6,284
2019-11-27 16:44:19.404,23.3,33.6,284
2019-11-27 16:44:17.127,23.3,33.5,284
2019-11-27 16:44:14.848,23.4,33.5,291
2019-11-27 16:44:12.567,23.3,33.5,291
2019-11-27 16:44:10.290,23.3,33.5,307
2019-11-27 16:44:08.012,23.3,33.6,297
2019-11-27 16:44:05.736,23.3,33.8,300
2019-11-27 16:44:03.458,23.3,33.8,297
2019-11-27 16:44:01.180,23.3,33.9,305
2019-11-27 16:43:58.903,23.3,34.0,305
2019-11-27 16:43:56.626,23.4,34.1,295
2019-11-27 16:43:54.348,23.4,34.1,307
2019-11-27 16:43:52.071,23.4,34.1,310
2019-11-27 16:43:49.793,23.4,34.1,307
2019-11-27 16:43:47.516,23.3,34.1,307
2019-11-27 16:43:45.239,23.4,34.2,310
2019-11-27 16:43:42.961,23.4,34.2,307
2019-11-27 16:43:40.685,23.3,34.1,307
2019-11-27 16:43:38.407,23.4,34.2,307
2019-11-27 16:43:36.130,23.4,34.2,310
2019-11-27 16:43:33.851,23.3,34.1,307
2019-11-27 16:43:31.574,23.3,34.1,307
2019-11-27 16:43:29.296,23.3,34.0,310
2019-11-27 16:43:27.019,23.3,34.1,307
2019-11-27 16:43:24.738,23.3,34.1,307
2019-11-27 16:43:22.460,23.3,34.1,312
2019-11-27 16:43:20.183,23.3,34.1,307
2019-11-27 16:43:17.906,23.3,34.1,310
2019-11-27 16:43:15.628,23.3,34.0,307
2019-11-27 16:43:13.351,23.3,34.0,307
2019-11-27 16:43:11.074,23.3,34.0,307
2019-11-27 16:43:08.796,23.3,34.0,310
2019-11-27 16:43:06.519,23.3,34.1,307
2019-11-27 16:43:04.242,23.3,34.1,307
2019-11-27 16:43:01.964,23.3,34.2,310
2019-11-27 16:42:59.687,23.3,34.2,307
2019-11-27 16:42:57.409,23.3,34.2,310
2019-11-27 16:42:55.132,23.3,34.2,307
2019-11-27 16:42:52.854,23.3,34.2,307
2019-11-27 16:42:50.577,23.3,34.2,307
2019-11-27 16:42:48.300,23.3,34.2,310
2019-11-27 16:42:46.022,23.3,34.1,307
2019-11-27 16:42:43.745,23.3,34.1,307
2019-11-27 16:42:41.468,23.3,34.1,307
2019-11-27 16:42:39.186,23.4,34.2,310
2019-11-27 16:42:36.909,23.4,34.1,307
2019-11-27 16:42:34.632,23.4,34.1,307
2019-11-27 16:42:32.354,23.4,34.1,310
2019-11-27 16:42:30.077,23.4,34.1,310
2019-11-27 16:42:27.801,23.4,34.2,307
2019-11-27 16:42:25.523,23.4,34.2,307
2019-11-27 16:42:23.245,23.4,34.2,310
2019-11-27 16:42:20.967,23.4,34.2,310
2019-11-27 16:42:18.690,23.4,34.2,307
2019-11-27 16:42:16.413,23.4,34.2,310
2019-11-27 16:42:14.135,23.4,34.2,307
2019-11-27 16:42:11.858,23.4,34.2,305
2019-11-27 16:42:09.580,23.4,34.2,310
2019-11-27 16:42:07.303,23.4,34.2,310
2019-11-27 16:42:05.026,23.4,34.2,310
2019-11-27 16:42:02.748,23.4,34.2,307
2019-11-27 16:42:00.472,23.4,34.2,307
2019-11-27 16:41:58.194,23.4,34.1,310
2019-11-27 16:41:55.917,23.4,34.1,310
2019-11-27 16:41:53.639,23.4,34.1,307
2019-11-27 16:41:51.362,23.4,34.1,307
2019-11-27 16:41:49.084,23.4,34.0,307
2019-11-27 16:41:46.807,23.4,34.0,305
2019-11-27 16:41:44.529,23.4,33.9,310
2019-11-27 16:41:42.253,23.4,33.9,307
2019-11-27 16:41:39.975,23.4,34.0,293
2019-11-27 16:41:37.698,23.4,34.0,229
2019-11-27 16:41:35.416,23.4,34.0,240
2019-11-27 16:41:33.139,23.4,34.0,232
2019-11-27 16:41:30.862,23.4,34.0,237
2019-11-27 16:41:28.585,23.4,34.0,237
2019-11-27 16:41:26.308,23.4,34.0,238
2019-11-27 16:41:24.031,23.4,34.0,237
2019-11-27 16:41:21.753,23.4,34.0,235
2019-11-27 16:41:19.476,23.4,34.0,235
2019-11-27 16:41:17.199,23.4,34.0,234
2019-11-27 16:41:14.921,23.4,34.0,238
2019-11-27 16:41:12.643,23.4,34.0,242
2019-11-27 16:41:10.366,23.4,34.0,242
2019-11-27 16:41:08.088,23.4,34.0,242
2019-11-27 16:41:05.812,23.5,34.1,242
2019-11-27 16:41:03.534,23.4,34.0,242
2019-11-27 16:41:01.257,23.4,34.0,242
2019-11-27 16:40:58.975,23.4,34.0,242
2019-11-27 16:40:56.698,23.4,34.0,242
2019-11-27 16:40:54.420,23.5,34.1,234
2019-11-27 16:40:52.144,23.5,34.1,234
2019-11-27 16:40:49.867,23.4,34.0,242
2019-11-27 16:40:47.588,23.4,34.0,242
2019-11-27 16:40:45.311,23.4,34.0,242
2019-11-27 16:40:43.034,23.5,34.1,240
2019-11-27 16:40:40.756,23.4,34.0,240
2019-11-27 16:40:38.480,23.5,34.1,240
2019-11-27 16:40:36.202,23.4,34.0,240
2019-11-27 16:40:33.926,23.4,34.0,240
2019-11-27 16:40:31.646,23.5,34.1,242
2019-11-27 16:40:29.370,23.4,34.1,237
2019-11-27 16:40:27.093,23.5,34.2,235
2019-11-27 16:40:24.815,23.4,34.1,238
2019-11-27 16:40:22.538,23.4,34.2,238
2019-11-27 16:40:20.260,23.4,34.2,238
2019-11-27 16:40:17.983,23.4,34.2,237
2019-11-27 16:40:15.707,23.4,34.1,238
2019-11-27 16:40:13.428,23.4,34.0,238
2019-11-27 16:40:11.146,23.4,34.0,238
2019-11-27 16:40:08.870,23.4,34.0,235
2019-11-27 16:40:06.593,23.4,34.0,237
2019-11-27 16:40:04.315,23.4,34.0,234
2019-11-27 16:40:02.037,23.4,34.0,237
2019-11-27 16:39:59.760,23.4,34.0,238
2019-11-27 16:39:57.482,23.4,34.0,238
2019-11-27 16:39:55.205,23.4,34.1,238
2019-11-27 16:39:52.927,23.4,34.1,238
2019-11-27 16:39:50.650,23.4,34.1,242
2019-11-27 16:39:48.373,23.4,34.1,238
2019-11-27 16:39:46.095,23.4,34.1,242
2019-11-27 16:39:43.818,23.4,34.1,237
2019-11-27 16:39:41.541,23.4,34.1,240
2019-11-27 16:39:39.264,23.4,34.1,237
2019-11-27 16:39:36.986,23.4,34.1,242
2019-11-27 16:39:34.709,23.4,34.0,245
2019-11-27 16:39:32.431,23.4,34.0,245
2019-11-27 16:39:30.154,23.4,34.0,245
2019-11-27 16:39:27.876,23.4,34.0,243
2019-11-27 16:39:25.600,23.4,34.0,245
2019-11-27 16:39:23.322,23.4,34.0,243
2019-11-27 16:39:21.040,23.4,34.0,243
2019-11-27 16:39:18.763,23.4,33.9,242
2019-11-27 16:39:16.486,23.4,33.9,240
2019-11-27 16:39:14.209,23.4,33.9,240
2019-11-27 16:39:11.931,23.4,33.9,240
2019-11-27 16:39:09.654,23.4,33.9,243
2019-11-27 16:39:07.378,23.4,33.9,243
2019-11-27 16:39:05.099,23.4,33.9,242
2019-11-27 16:39:02.821,23.4,33.9,238
2019-11-27 16:39:00.545,23.4,33.9,240
2019-11-27 16:38:58.267,23.4,33.9,238
2019-11-27 16:38:55.990,23.4,33.9,240
2019-11-27 16:38:53.712,23.4,33.9,240
2019-11-27 16:38:51.435,23.4,33.9,243
2019-11-27 16:38:49.157,23.4,33.9,245
2019-11-27 16:38:46.876,23.4,33.9,243
2019-11-27 16:38:44.598,23.4,33.9,243
2019-11-27 16:38:42.322,23.4,33.9,243
2019-11-27 16:38:40.044,23.4,33.9,245
2019-11-27 16:38:37.767,23.4,33.9,245
2019-11-27 16:38:35.489,23.4,33.9,245
2019-11-27 16:38:33.211,23.4,33.8,245
2019-11-27 16:38:30.934,23.4,33.8,245
2019-11-27 16:38:28.656,23.3,33.7,245
2019-11-27 16:38:26.379,23.4,33.8,245
2019-11-27 16:38:24.101,23.4,33.8,245
2019-11-27 16:38:21.824,23.4,33.8,245
2019-11-27 16:38:19.547,23.4,33.8,245
2019-11-27 16:38:17.269,23.4,33.8,245
2019-11-27 16:38:14.992,23.4,33.8,245
2019-11-27 16:38:12.714,23.4,33.8,245
2019-11-27 16:38:10.437,23.4,33.8,243
2019-11-27 16:38:08.157,23.4,33.8,245
2019-11-27 16:38:05.878,23.4,33.8,247
2019-11-27 16:38:03.601,23.4,33.8,243
2019-11-27 16:38:01.323,23.4,33.7,245
2019-11-27 16:37:59.047,23.4,33.7,245
2019-11-27 16:37:56.769,23.4,33.7,245
2019-11-27 16:37:54.491,23.4,33.7,245
2019-11-27 16:37:52.214,23.4,33.7,247
2019-11-27 16:37:49.936,23.4,33.7,250
2019-11-27 16:37:47.659,23.4,33.6,250
2019-11-27 16:37:45.382,23.4,33.6,247
2019-11-27 16:37:43.105,23.4,33.6,247
2019-11-27 16:37:40.829,23.4,33.6,247
2019-11-27 16:37:38.550,23.4,33.6,254
2019-11-27 16:37:36.274,23.4,33.6,254
2019-11-27 16:37:33.995,23.4,33.6,254
2019-11-27 16:37:31.719,23.4,33.6,265
2019-11-27 16:37:29.441,23.4,33.6,250
2019-11-27 16:37:27.165,23.4,33.6,249
2019-11-27 16:37:24.887,23.4,33.6,252
2019-11-27 16:37:22.609,23.4,33.6,250
2019-11-27 16:37:20.332,23.4,33.6,250
2019-11-27 16:37:18.054,23.4,33.5,247
2019-11-27 16:37:15.773,23.4,33.5,249
2019-11-27 16:37:13.496,23.4,33.5,245
2019-11-27 16:37:11.218,23.4,33.6,249
2019-11-27 16:37:08.941,23.4,33.6,249
2019-11-27 16:37:06.665,23.4,33.6,245
2019-11-27 16:37:04.387,23.4,33.6,242
2019-11-27 16:37:02.109,23.4,33.6,245
2019-11-27 16:36:59.832,23.4,33.6,243
2019-11-27 16:36:57.555,23.4,33.7,245
2019-11-27 16:36:55.278,23.4,33.7,249
2019-11-27 16:36:53.000,23.4,33.7,243
2019-11-27 16:36:50.723,23.4,33.7,245
2019-11-27 16:36:48.446,23.3,33.6,249
2019-11-27 16:36:46.168,23.4,33.7,249
2019-11-27 16:36:43.890,23.4,33.7,249
2019-11-27 16:36:41.613,23.4,33.7,247
2019-11-27 16:36:39.335,23.4,33.7,247
2019-11-27 16:36:37.058,23.4,33.7,247
2019-11-27 16:36:34.780,23.4,33.7,249
2019-11-27 16:36:32.502,23.4,33.7,249
2019-11-27 16:36:30.226,23.4,33.7,247
2019-11-27 16:36:27.948,23.4,33.7,249
2019-11-27 16:36:25.666,23.4,33.7,249
2019-11-27 16:36:23.389,23.4,33.7,249
2019-11-27 16:36:21.111,23.4,33.7,249
2019-11-27 16:36:18.834,23.4,33.7,242
2019-11-27 16:36:16.557,23.4,33.7,242
2019-11-27 16:36:14.280,23.4,33.8,247
2019-11-27 16:36:12.002,23.4,33.8,247
2019-11-27 16:36:09.726,23.4,33.8,247
2019-11-27 16:36:07.447,23.4,33.8,243
2019-11-27 16:36:05.170,23.4,33.8,240
2019-11-27 16:36:02.893,23.4,33.8,242
2019-11-27 16:36:00.615,23.4,33.8,242
2019-11-27 16:35:58.338,23.4,33.8,242
